id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments
1534124676087025664,Selvaku47689680,1534124145109516288,1534124145109516288,iam_shimorekato,2022-06-07T10:46:40.000Z,https://x.com/Selvaku47689680/status/1532644514396942337?t=6x1-_TGXeAwgRKe6vfeinQ&s=19…,0,0,0
1536599352252108800,Abhishekkkk10,1536599352252108800,None,None,2022-06-14T06:40:08.000Z,"The person who instigated people against Nupur Sharma, the person who is responsible for ""AlQaeda threatens teππor attacks in India"" has now deleted his Facebook page where he has been abusing our Hindu Gods. 

I demand #ArrestZubair",311,240,4
1536755764441731072,Sanatan29487172,1536599352252108800,1536599352252108800,Abhishekkkk10,2022-06-14T17:01:40.000Z,I sport Nupur Sharma,0,0,0
1536693618500456448,HagwanRam,1536599352252108800,1536599352252108800,Abhishekkkk10,2022-06-14T12:54:43.000Z,"#StandWithSaadAnsari #StandWithAfreenFathima #StandWithZubair
Jay shree Zubair",0,0,0
1530783154729934848,VlKAS_PR0NAM0,1530783154729934848,None,None,2022-05-29T05:28:39.000Z,"Mumbai Police files case against Nupur Sharma for her remarks on Prophet Muhammad on a complaint filed by Raza Academy

Raza Academy ",1100,609,23
1530846112721928192,harshagujaratan,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T09:38:49.000Z,"Shame on.whom ?? 
Raza academy or Mumbai police",12,0,2
1530859139550785537,VlKAS_PR0NAM0,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T10:30:35.000Z,One is worst than the other ,5,0,0
1530843750314180608,sanjoychakra,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T09:29:26.000Z,Pl follow back.,1,1,1
1530795207729369088,rise_up_hindu,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T06:16:32.000Z,"@SecBlinken
 ,
@POTUS
 this is the real picture of muslims in india.
@SecBlinken
 dont try to impose US  style freedom in india.Why did u impose a president whom many americans did not vote for.First rectify ur this style of freedom.",6,2,0
1530799048831078400,IndiaFi75227536,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T06:31:48.000Z,Muslim league party rules Maharashtra!,2,0,1
1530957795553468416,sonali_mehta25,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T17:02:36.000Z,Hindu orgs should file multiple complaints for blasphemy when Shivling and other god/godess are being disrespected,1,0,0
1531389260187566080,JayKc15,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T21:37:06.000Z,If there rasool were rangila what can be expected from the followers,0,0,0
1531104128553799680,indianityfirst,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T02:44:05.000Z,"Maharashtra is ruled by the brotherhood government 

Brotherhood of UrbanNaxals, Terrorists, MahaCorruptBandhan parties, Bollywood Mafia & their SoldMedia is the biggest threat to our nation. 

Patriotic Indians should reject them in every possible form",0,0,0
1530886777472331777,HoiPoll0i,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T12:20:24.000Z,A terrorist organization which is not even registered with the charity commission. All their operations should b stopped ASAP!,0,0,0
1531092646294261761,transcendnada,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T01:58:27.000Z,Everyone in Raza academy must be arrested ! We come to know if another antihindu anti India organisation,0,0,0
1531320848212078592,KVD60149055,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T17:05:15.000Z,"Hindus were lenient forgiving then and they are still
.. Hindus paid a huge price then and they are still paying",0,0,0
1530988962520571904,MantySatam,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T19:06:27.000Z,This is a new low for Mumbai Police. Raza academy rioters had abused women police during the 2012 Azad maidan riots.,0,0,0
1531198222143733760,MayurShinde4,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T08:57:59.000Z,"@BJP4Maharashtra
 and 
@Devendra_Office
 - This is on you for not acting on Raza Academy in your tenure!",0,0,0
1531197922112585729,MayurShinde4,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-30T08:56:47.000Z,"What can you expect in #MahaVikasAghadi - https://maharashtratimes.com/maharashtra/mumbai-news/hanuman-chalisa-row-sharad-pawar-targets-raj-thackeray/articleshow/91212413.cms…
Its Pawar politics. Raza Academcy riots also happened during last NCP govt.",0,0,0
1530808570467561473,pvnn021,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T07:09:38.000Z,What is stopping her from filling FIR??,0,0,0
1530826346472955904,Yasser412434621,1530783154729934848,1530783154729934848,VlKAS_PR0NAM0,2022-05-29T08:20:17.000Z,MVA is anti-national govt.,0,0,0
1533967915791159296,ashajadeja325,1533967915791159296,None,None,2022-06-07T00:23:45.000Z,With what moral face is Qatar complaining about Nupur Sharma quoting something from a Hadith? It did not censure or scold or even tap on the wrist of MFHusain as he vandalized Indian goddesses held sacred by over a billion Hindus.,1700,609,59
